date,value
0,0.0
1,0.05878961167637315
2,0.11737585774164014
3,0.1755560760690452
4,0.2331290090670333
5,0.28989549987151825
6,0.3456591812712935
7,0.40022715498344774
8,0.45341065892902926
9,0.5050257202007122
10,0.5548937914637126
11,0.6028423685885099
12,0.6487055873788524
13,0.692324797330839
14,0.7335491104383256
15,0.7722359231462197
16,0.8082514096461221
17,0.8414709848078965
18,0.8717797351457959
19,0.8990728163283376
20,0.9232558158568609
21,0.9442450796581842
22,0.961968001461609
23,0.9763632739592563
24,0.9873811008809169
25,0.9949833692498065
26,0.9991437812233548
27,0.9998479450629649
28,0.9970934249180593
29,0.9908897492521981
30,0.981258377882123
31,0.9682326277437452
32,0.9518575576418683
33,0.9321898123823213
34,0.9092974268256817
35,0.8832595905404063
36,0.8541663738694864
37,0.8221184163582199
38,0.787226578620891
39,0.7496115588506286
40,0.7094034752990112
41,0.6667414161697157
42,0.6217729584832129
43,0.5746536575768693
44,0.5255465090063693
45,0.47462138470986676
46,0.4220544453852783
47,0.3680275311134439
48,0.3127275323351016
49,0.25634574335761456
50,0.19907720062779133
51,0.1411200080598672
52,0.08267465175246504
53,0.02394330646508441
54,-0.034870863746841604
55,-0.09356440831907659
56,-0.15193429395679833
57,-0.209778606969401
58,-0.26689725173234413
59,-0.3230926428599364
60,-0.37817038869466907
61,-0.4319399637487801
62,-0.4842153677719185
63,-0.5348157691650687
64,-0.5835661305150185
65,-0.6302978140855279
66,-0.6748491651706653
67,-0.7170660712923814
68,-0.7568024953079282
69,-0.7939209805830016
70,-0.8282931264831008
71,-0.8598000325382846
72,-0.8883327097448614
73,-0.9137924575812403
74,-0.9360912054337581
75,-0.9551518172514256
76,-0.9709083583757229
77,-0.98330632362243
78,-0.9923028258265024
79,-0.9978667441977804
80,-0.999978831974337
81,-0.9986317830010684
82,-0.9938302570032191
83,-0.9855908634674135
84,-0.9739421041859545
85,-0.9589242746631385
86,-0.9405893247246457
87,-0.9190006788121851
88,-0.8942330165850315
89,-0.8663720145874064
90,-0.8355140498753185
91,-0.8017658666280915
92,-0.7652442068978339
93,-0.72607540677417
94,-0.6843949593611752
95,-0.6403470460782809
96,-0.594084037906469
97,-0.545765968305058
98,-0.4955599796223595
99,-0.44363974491520286
100,-0.39018486717736317
101,-0.3353802580550969
102,-0.27941549819892586
103,-0.22248418146436347
104,-0.16478324523011761
105,-0.1065122891503452
106,-0.047872884697541106
107,0.010932122115515404
108,0.0696993124227078
109,0.12822539817315468
110,0.18630792534725965
111,0.24374597428768047
112,0.3003408547226083
113,0.35589679307713945
114,0.41022160969517524
115,0.4631273836292101
116,0.5144311026983442
117,0.5639552965658472
118,0.6115286506463133
119,0.6569865987187891
120,0.7001718921958833
121,0.7409351440796497
122,0.7791353457225804
123,0.8146403546061244
124,0.8473273514494086
125,0.8770832650669173
126,0.9038051635054656
127,0.9274006101074374
128,0.9477879832685954
129,0.9648967587843473
130,0.9786677538077783
131,0.9890533315755443
132,0.996017566193441
133,0.9995363669116133
134,0.9995975614595188
135,0.9962009381523671
136,0.9893582466233818
137,0.9790931571793521
138,0.9654411789200716
139,0.9484495369049063
140,0.9281770087913974
141,0.9046937215110024
142,0.8780809086853162
143,0.8484306296219135
144,0.8158454508618763
145,0.7804380913805914
146,0.7423310326691458
147,0.701656095045132
148,0.6585539816584902
149,0.6131737917697665
150,0.5656725049844702
151,0.5162144382276479
152,0.4649706773371427
153,0.4121184852417566
154,0.35784068877155845
155,0.3023250462214903
156,0.2457635978560005
157,0.1883520016014454
158,0.1302888562242374
159,0.07177501433601782
160,0.013012887602289356
161,-0.04579425344202962
162,-0.10444298254806848
163,-0.16273042144711364
164,-0.2204549416491391
165,-0.27741686191809056
166,-0.3334191390112103
167,-0.3882680492929813
168,-0.44177385886586984
169,-0.49375147989970913
170,-0.5440211108893698
171,-0.5924088586259194
172,-0.6387473397297454
173,-0.6828762596648118
174,-0.7246429672311164
175,-0.7639029826172464
176,-0.8005204971863777
177,-0.8343688432668738
178,-0.8653309323223536
179,-0.893299659985526
180,-0.9181782765546852
181,-0.9398807216712441
182,-0.9583319220205855
183,-0.97346805102642
184,-0.9852367496403148
185,-0.9935973074626391
186,-0.9985208035683814
187,-0.9999902065507035
188,-0.9980004334361525
189,-0.9925583672677332
190,-0.9836828332950172
191,-0.9714045338536514
192,-0.9557659421595327
193,-0.9368211553850369
194,-0.914635707525538
195,-0.8892863427035599
196,-0.8608607496947411
197,-0.8294572585939481
198,-0.7951845006708298
199,-0.7581610325914466
200,-0.7185149263058669
201,-0.6763833260204051
202,-0.6319119737870079
203,-0.5852547053508993
204,-0.5365729180004349
205,-0.4860350122599928
206,-0.4338158093571989
207,-0.3800959464795935
208,-0.3250612519126701
209,-0.2689021022208148
210,-0.21181276369480279
211,-0.15399072034389755
212,-0.09563599075720276
213,-0.03695043619736231
214,0.02186293767993311
215,0.08060068306513488
216,0.13905961376352857
217,0.1970375080589472
218,0.2543338082411417
219,0.3107503143770234
220,0.3660918699258422
221,0.4201670368266409
222,0.4727887577227052
223,0.5237750030322375
224,0.5729494006269024
225,0.6201418459400516
226,0.6651890903941399
227,0.7079353061118262
228,0.7482326249573307
229,0.7859416500433585
230,0.8209319379342043
231,0.8530824498769867
232,0.8822819705001088
233,0.9084294925305814
234,0.9314345661993896
235,0.9512176121262333
236,0.9677101966013181
237,0.9808552683119225
238,0.9906073556948704
239,0.9969327242322145
240,0.9998094931460185
241,0.9992277110885613
242,0.9951893905661392
243,0.9877085009773832
244,0.9768109202901769
245,0.962534345524331
246,0.9449281623496769
247,0.9240532742506646
248,0.8999818918484221
249,0.8727972831090548
250,0.8425934853022657
251,0.809474979706694
252,0.7735563301872376
253,0.7349617868945825
254,0.693824856457847
255,0.6502878401571168
256,0.6045013416734383
257,0.5566237461190621
258,0.5068206721500836
259,0.45526439905673577
260,0.40213327081314787
261,0.3476110791480982
262,0.2918864277708229
263,0.2351520799511902
264,0.17760429171107286
265,0.11944213293355976
266,0.06086679873843087
267,0.002080913505991896
268,-0.056712170043204786
269,-0.11530907428811236
270,-0.17350710023309554
271,-0.2311049286863109
272,-0.2879033166650653
273,-0.3437057866191287
274,-0.398319306087836
275,-0.4515549554399
276,-0.5032285813860847
277,-0.5531614340040999
278,-0.6011807850721158
279,-0.6471205255719501
280,-0.6908217402950412
281,-0.732133257563525
282,-0.7709121721648009
283,-0.8070243396906834
284,-0.8403448405710675
285,-0.8707584121969532
286,-0.898159847638013
287,-0.9224543595754544
288,-0.9435579081912585
289,-0.9613974918795568
290,-0.9759113997745144
291,-0.9870494252211723
292,-0.9947730394508097
293,-0.9990555248600446
294,-0.9998820674326334
295,-0.9972498079842651
296,-0.9911678520530788
297,-0.9816572384016958
298,-0.9687508662397215
299,-0.9524933814184745
300,-0.9329410219916074
301,-0.9101614236758742
302,-0.884233385884983
303,-0.8552465991458785
304,-0.8233013348403767
305,-0.7885080983454
306,-0.7509872467716762
307,-0.7108685726232195
308,-0.6682908548178068
309,-0.6234013786215609
310,-0.5763554261582886
311,-0.5273157392560093
312,-0.4764519564888003
313,-0.4239400263613492
314,-0.3699615986661316
315,-0.3147033961186336
316,-0.2583565684442856
317,-0.20111603115140517
318,-0.14317979127753983
319,-0.0847482624415446
320,-0.026023571570792523
321,0.03279114029830858
322,0.09149242072781552
323,0.14987720966295234
324,0.20774354185947724
325,0.26489124552387
326,0.3211226347495966
327,0.3762431933541692
328,0.43006224775146434
329,0.4823936265316944
330,0.5330563044674049
331,0.5818750287177474
332,0.6286809250648568
333,0.6733120820852196
334,0.7156141112353017
335,0.7554406809139267
336,0.7926540226540134
337,0.8271254076926311
338,0.8587355922708203
339,0.8873752301227934
340,0.9129452507276277
341,0.9353572020149993
342,0.9545335563394678
343,0.9704079786648798
344,0.9829255560311885
345,0.992042987509912
346,0.9977287339911377
347,0.9999631272839253
348,0.9987384381527095
349,0.9940589030543483
350,0.9859407094833303
351,0.9744119399758311
352,0.9595124749663242
353,0.9412938548327848
354,0.9198191016077
355,0.8951625009716252
356,0.8674093452834173
357,0.8366556385360561
358,0.8030077642586738
359,0.7665821175135906
360,0.7275047022613536
361,0.6859106954865799
362,0.6419439795923829
363,0.5957566446809286
364,0.5475084624418369
365,0.49736633346835935
366,0.445503709913179
367,0.3920999954810064
368,0.337339924833476
369,0.28141292455317457
370,0.22451245787731378
371,0.1668353554677709
372,0.10858113453249955
373,0.049951308653614065
374,-0.008851309290403876
375,-0.06762330869703732
376,-0.12616138487971928
377,-0.1842630423414323
378,-0.2417272952491515
379,-0.29835536268604307
380,-0.3539513562763943
381,-0.4083229578046368
382,-0.46128208448443614
383,-0.5126455395765455
384,-0.5622356461047805
385,-0.609880861478007
386,-0.6554163708919701
387,-0.6986846574583123
388,-0.7395360470885651
389,-0.7778292262482488
390,-0.8134317307900596
391,-0.8462204041751706
392,-0.8760818234975584
393,-0.902912691837651
394,-0.9266201955880626
395,-0.9471223255153502
396,-0.9643481604471713
397,-0.9782381126035111
398,-0.9887441337233256
399,-0.9958298812735651
400,-0.9994708441656274
401,-0.999654427544359
402,-0.9963799963563055
403,-0.9896588775464932
404,-0.9795143208761488
405,-0.9659814184968928
406,-0.9491069835596191
407,-0.9289493882779762
408,-0.9055783620066238
409,-0.8790747500327534
410,-0.8495302339152645
411,-0.8170470143390014
412,-0.7817374575811256
413,-0.7437237068125677
414,-0.7031372595791536
415,-0.6601185129239815
416,-0.6148162777245699
417,-0.5673872639247838
418,-0.5179955384422442
419,-0.46681195762639394
420,-0.4140135762305203
421,-0.35978303494218383
422,-0.3043079285907301
423,-0.24778015721738475
424,-0.19039526225271716
425,-0.13235175009777303
426,-0.07385040544875204
427,-0.015093596740584036
428,0.04371542388797964
429,0.1023732236861918
430,0.16067689300790997
431,0.21842474721866825
432,0.2754170243651765
433,0.3314565761938617
434,0.3863495501280765
435,0.4399060598448527
436,0.4919408421315835
437,0.5422738977503633
438,0.5907311140931499
439,0.6371448674738355
440,0.6813546029737727
441,0.7232073898349517
442,0.7625584504796027
443,0.799271661326238
444,0.8332200236697016
445,0.8642861029963586
446,0.8923624352147341
447,0.917351898396372
448,0.9391680487409777
449,0.9577354196036745
450,0.9729897825499744
451,0.9848783695354201
452,0.9933600554413278
453,0.998405500335212
454,0.9999972509637705
455,0.998129801127352
456,0.9928096107270572
457,0.9840550834185853
458,0.9718965029501232
459,0.956375928404503
460,0.9375470487080024
461,0.9154749969090755
462,0.8902361248694625
463,0.8619177391470668
464,0.8306177989842405
465,0.7964445774461951
466,0.7595162868817348
467,0.7199606700019203
468,0.677914557991206
469,0.6335233971796522
470,0.5869407459135141
471,0.5383277433646887
472,0.487852552116482
473,0.435689776453923
474,0.38201985837087965
475,0.327028453383314
476,0.27090578830786904
477,0.2138460032273677
478,0.15604647991950155
479,0.09770715907181686
480,0.039029848644893755
481,-0.01978247422376385
482,-0.0785263653602669
483,-0.1369986173104568
484,-0.19499696227715765
485,-0.2523207718069614
486,-0.3087717508061608
487,-0.3641546234851369
488,-0.41827780885830357
489,-0.47095408346296785
490,-0.5220012290045994
491,-0.5712426626881724
492,-0.6185080480551313
493,-0.6636338842129675
494,-0.7064640714191376
495,-0.7468504510628495
496,-0.7846533181768068
497,-0.8197419047060256
498,-0.8519948318619938
499,-0.8813005299973875
500,-0.9075576245489081
501,-0.9306752867131822
502,-0.9505735476426659
503,-0.9671835750746749
504,-0.9804479114366415
505,-0.9903206726039175
506,-0.9967677066225977
507,-0.9997667118482988
508,-0.9993073140922306
509,-0.9953911025076931
510,-0.9880316240928618
511,-0.977254336828876
512,-0.9630965216153372
513,-0.9456071533078486
514,-0.9248467313037068
515,-0.9008870702617826
516,-0.8738110516805373
517,-0.8437123371935161
518,-0.8106950445740911
519,-0.7748733875702194
520,-0.7363712808151149
521,-0.6953219111805011
522,-0.6518672770552639
523,-0.606157697143206
524,-0.5583512904790883
525,-0.5086134294616868
526,-0.4571161677959416
527,-0.404037645323065
528,-0.34956147179742525
529,-0.2938760917418532
530,-0.2371741325784693
531,-0.17965173828998357
532,-0.12150789091647411
533,-0.06294372223472952
534,-0.004161818001200252
535,0.054634482834670706
536,0.11324179152257345
537,0.17145737307571085
538,0.22907984757370822
539,0.2859098867780284
540,0.34175090365020633
541,0.39640973238769306
542,0.4496972966249271
543,0.5014292634881837
544,0.5514266812416906
545,0.5995165983192597
546,0.6455326616000566
547,0.6893156918590054
548,0.7307142344011114
549,0.7695850829750942
550,0.8057937751538412
551,0.8392150574682139
552,0.8697333186850629
553,0.8972429897307905
554,0.9216489088769145
555,0.9428666509244943
556,0.9608228192485979
557,0.9754552996926599
558,0.9867134754343732
559,0.9945584020799205
560,0.9989629423807987
561,0.9999118601072672
562,0.9974018727536607
563,0.9914416628932695
564,0.9820518481434913
565,0.9692649098451692
566,0.9531250807028047
567,0.9336881917743569
568,0.9110214793398754
569,0.8852033523171075
570,0.856323121028566
571,0.8244806882583964
572,0.789786203667641
573,0.7523596827634635
574,0.7123305917402765
575,0.6698373996290259
576,0.6250270993036999
577,0.5780546990021537
578,0.5290826861200238
579,0.47828046513274763
580,0.42582377158989604
581,0.3718940642089876
582,0.31667789717172756
583,0.26036627479387003
584,0.2031539908012366
585,0.1452389544972631
586,0.086821506153218
587,0.028103723989082056
588,-0.030711274857389594
589,-0.08942003695555294
590,-0.14781947636995504
591,-0.2057075771772842
592,-0.2628840922818106
593,-0.3191512361121929
594,-0.3743143688032446
595,-0.428182669496151
596,-0.4805697964278407
597,-0.5312945315262917
598,-0.5801814072819113
599,-0.6270613137264531
600,-0.6717720834199532
601,-0.714159052421911
602,-0.7540755953063774
603,-0.7913836323700504
604,-0.8259541072790004
605,-0.857667433501592
606,-0.88641390798344
607,-0.912094090633279
608,-0.9346191483071464
609,-0.9539111621008561
610,-0.9699033968878698
611,-0.9825405321700943
612,-0.9917788534431158
613,-0.9975864034138373
614,-0.9999430925474729
615,-0.9988407685614655
616,-0.9942832446259428
617,-0.9862862861731602
618,-0.9748775563615649
619,-0.9600965203831148
620,-0.9419943089449028
621,-0.9206335413972916
622,-0.8960881091204496
623,-0.8684429199185304
624,-0.8377936043057742
625,-0.804246184700452
626,-0.7679167086710882
627,-0.7289308475035221
628,-0.6874234614775776
629,-0.6435381333569995
630,-0.5974266717065604
631,-0.5492485857543449
632,-0.49917053361581815
633,-0.4473657457884519
634,-0.3940134259110114
635,-0.3392981308605908
636,-0.2834091323315713
637,-0.22653976210514115
638,-0.16888674327401582
639,-0.11064950973600814
640,-0.05202951631024432
641,0.0067704581372996795
642,0.0655470121485305
643,0.12409682528153329
644,0.1822173614387291
645,0.23970756948170738
646,0.2963685787093853
647,0.35200438679347196
648,0.40642253779169857
649,0.45943478789335296
650,0.5108577565941016
651,0.5605135610477103
652,0.6082304314001109
653,0.6538433049774414
